cluster	count	casing patterns
꞉	205080	
a	178959	
o	130876	
l	87068	
i	81553	
n	50399	
e	49640	
m	37054	
s	34995	
d	32867	
k	31581	
g	30724	
y	26169	
b	23962	
u	22162	
w	21471	
t	12783	
f	12265	
h	10182	
0	133	
1	74	
2	43	
3	32	
5	32	
4	24	
6	23	
9	21	
7	20	
8	18	
p	1	only_lower
