cluster	count	casing patterns
9	90	
པྱ	90	
ལྕི	87	
རྡེ	84	
ཧྲི	84	
སྨྱུ	83	
སྨི	80	
རྦ	75	
སྟི	75	
སྦུ	73	
ཀླ	72	
སྒྲེ	72	
ཟློ	70	
སྨུ	70	
ལྕོ	66	
སྐེ	63	
ཕྲེ	61	
སྒེ	60	
ཀྲི	57	
ཀྲེ	57	
ཚྭ	56	
གྷི	55	
སྦྲེ	55	
རློ	53	
སྒྱེ	52	
ཁྲེ	51	
ལྡོ	50	
སྙོ	48	
དྲོ	47	
རྐེ	46	
ལྡེ	46	
པཱོ	45	
ཀྱུ	43	
རྣོ	43	
ལྕུ	43	
ལྭ	43	
ལྗ	42	
ཀྲ	41	
ཀློ	41	
མཱེ	41	
ཁི	40	
རྔོ	39	
ལྗི	39	
པྱོ	38	
ལྡི	37	
སྨྲེ	35	
སྨྱོ	33	
ལྐུ	32	
ཝཱ	30	
རྒྱོ	30	
རྦོ	29	
སྔུ	29	
སྩོ	28	
ཀླུ	27	
པྲ	27	
པྱི	23	
ཚཱ	23	
རྡི	23	
གཱོ	22	
སྤྱུ	22	
རྐྱོ	21	
ཏཱ	20	
ཤྭ	20	
s	19	
ཧྲུ	18	
i	17	only_lower
t	17	only_lower
ཙཱ	17	
སྤྲུ	17	
ལྟེ	16	
ལྷི	16	
སྦོ	16	
ཊི	15	
ལྟུ	14	
n	13	
རྙོ	13	
རྟི	13	
སྦྲོ	13	
g	12	
ཧྲ	12	
རྔུ	11	
e	10	
ཌཱུ	10	
བཻ	10	
རཱོ	10	
རྟུ	10	
རྱ	10	
སྦེ	10	
ཏྲ	9	
ཏྲེ	9	
རྒི	9	
རྨུ	9	
c	8	only_lower
o	8	
དཱི	8	
དཱོ	8	
ནཱི	8	
ནྡྲ	8	
ཟྭ	8	
ཟླུ	8	
རླི	8	
དྨ	7	
ཟཱེ	7	
ལྦུ	7	
ཪ	7	
a	6	only_lower
ཁཱ	6	
ཞྭ	6	
རྦི	6	
ལྤ	6	
སྙུ	6	
ཨཱ	6	
p	5	only_lower
u	5	only_lower
གཱེ	5	
པྲོ	5	
སྒྱི	5	
m	4	only_lower
ཏྲི	3	
པོོ	3	
ཕཱོ	3	
ཝོ	3	
r	2	only_lower
ངྒེ	2	
མཱོ	2	
རྒེ	2	
རྨེ	2	
རྫེ	2	
ལྷེ	2	
སྤྲེ	2	
སྦྲི	2	
སྨེ	2	
ཧཱེ	2	
l	1	only_lower
ཀཱོ	1	
ཁཱོ	1	
ཁོོ	1	
ངྷ	1	
ཏཱེ	1	
ཐཱེ	1	
དཱེ	1	
དེེ	1	
ཕཱེ	1	
ཝུ	1	
ཟིི	1	
ཡཱོ	1	
རཱེ	1	
སཱི	1	
སྒྱོ	1	
སྙིེ	1	
ཧྲོ	1	
ཨཱེ	1	
ཪོ	1	
