cluster	count	casing patterns
a	130455	
n	86551	
i	71401	
g	51384	
e	49028	
ɓ	35353	
y	32894	
m	31722	
ɗ	28753	
w	25891	
k	25772	
u	24946	
o	22249	
p	18412	
s	17256	
l	16941	
r	13659	
t	12170	
h	7982	
b	6816	
ã	4817	
f	4072	
z	3992	
ẽ	3415	only_lower
d	3235	
é	2846	only_lower
á	2543	
í	2382	
ĩ	2125	
õ	1621	only_lower
ɔ	1375	only_lower
ó	817	only_lower
ũ	453	only_lower
0	78	
v	73	
ɔ̃	61	only_lower
1	59	
ú	49	only_lower
2	36	
5	30	
6	26	
4	16	
7	15	
8	13	
3	12	
9	12	
