cluster	count	casing patterns
a	165380	
i	120146	
u	117933	
e	75482	
n	68649	
l	67877	
k	50702	
g	48304	
m	44528	
w	41093	
o	38100	
v	35573	
d	31694	
y	31350	
t	18333	
z	16295	only_lower
s	14748	
p	12418	
h	10220	
f	10014	
b	7645	
ʼ	1496	
á	1494	
í	840	
ú	718	
1	470	
0	278	
2	205	
3	125	
6	110	
5	102	
4	96	
7	82	
8	50	
9	49	
ó	11	only_lower
x	2	only_lower
