cluster	count	casing patterns
a	131127	
i	82808	
e	77460	
o	61496	
d	50645	
n	41962	
m	36084	
r	32906	
t	27663	
b	24641	
g	21316	
s	20820	
u	18918	
w	16524	
p	9376	
k	7674	
j	7222	
y	5519	
v	3146	
é	2595	only_lower
l	1584	
h	1198	
1	666	
á	482	only_lower
2	314	
0	287	
c	213	
z	126	
3	99	
x	63	only_lower
5	55	
4	50	
7	46	
ǃ	37	
f	35	
6	23	
9	13	
ó	12	only_lower
8	10	
ú	7	only_lower
q	5	
