cluster	count
a	297483
i	104475
n	102568
u	78340
e	72530
k	62718
o	53657
l	48458
s	38652
f	35222
r	34430
m	34217
t	32100
d	18876
w	15137
g	14658
b	9313
h	1116
p	692
v	97
y	91
j	88
1	26
c	14
6	9
2	7
5	5
3	4
4	3
7	3
9	3
0	2
8	2
