cluster	count
k	63372
a	60524
n	42840
e	41007
c	40127
i	40095
u	38678
t	37447
ë	32840
l	30997
ï	28193
h	26359
y	24222
r	22574
o	16878
ɔ	16129
m	14145
b	14144
ɛ̈	13528
ä	13374
ɔ̈	11212
d	10590
w	10092
p	10058
ɛ	9693
ŋ	8563
ö	8300
g	5368
ɣ	4862
j	3546
1	18
0	8
2	5
3	5
4	4
8	4
7	2
5	1
6	1
