cluster	count	casing patterns
इ	14689	
र	8603	
या	8556	
न	6631	
न्‍	6099	
स	5837	
ला	5459	
त	5339	
ब	4955	
ले	4558	
उ	4230	
अ	3478	
यो	3339	
म	3184	
ति	2995	
का	2970	
प	2957	
रे	2820	
मि	2692	
ना	2570	
रा	2551	
स्‍	2378	
मा	2229	
आ	2187	
ल	2134	
क	2133	
भ	2081	
छ	1928	
य	1928	
नु	1918	
मु	1878	
रि	1790	
ह	1783	
नि	1715	
ज	1690	
को	1633	
सु	1627	
पा	1613	
दि	1560	
भु	1556	
कि	1551	
सि	1496	
हा	1437	
क्‍	1423	
बि	1313	
त्‍	1253	
व	1219	
ट	1150	
द	1039	
हु	1011	
बा	993	
र्	981	
ग	965	
मे	965	
जा	954	
लि	941	
सा	903	
ए	868	
फ	819	
द्‌	808	
ता	797	
कु	769	
प्	756	
दा	745	
वा	738	
र्‍	735	
रो	730	
न्‌	699	
न्	681	
द्‍	678	
ल्‍	675	
छा	668	
थ्‍	664	
रु	662	
ग्‍	661	
प्‍	661	
च	556	
ड	548	
सो	537	
म्‍	523	
ज्‍	520	
हो	512	
खा	476	
चा	468	
डि	463	
से	417	
धे	400	
लो	399	
उँ	396	
जि	392	
गा	389	
ख	380	
पु	378	
भा	365	
के	356	
ध	350	
टा	344	
हे	339	
दु	334	
ण्‍	330	
तु	322	
बे	321	
चे	317	
घ	306	
थि	306	
ड्‍	274	
नो	272	
पि	260	
डा	255	
खि	254	
ख्‍	252	
फु	251	
ण	249	
चि	247	
बो	244	
ठा	226	
धि	223	
भि	221	
च्‍	217	
णि	217	
ताँ	216	
छु	210	
गु	209	
दे	207	
ध्‍	206	
ट्‍	203	
छ्‍	201	
ठ	196	
थ	188	
ङ	183	
ब्‍	181	
यु	180	
यि	179	
ठु	172	
था	169	
टि	166	
मो	161	
णा	160	
खो	152	
वाँ	146	
ड्‌	141	
ते	139	
दो	137	
छि	136	
हि	134	
ख्	133	
भे	123	
खु	122	
ट्‌	120	
भो	120	
ठि	118	
जो	116	
बु	106	
ये	106	
ग्	102	
फि	100	
स्	93	
क्	92	
साँ	90	
टो	89	
गि	87	
जे	84	
याँ	84	
जु	81	
लु	78	
ने	74	
ओ	73	
दुः	70	
थे	68	
चो	64	
धा	63	
डो	61	
हुँ	61	
ङा	60	
त्‌	60	
चु	57	
धु	56	
छे	54	
टु	54	
ढु	54	
झ	52	
थो	49	
आँ	48	
खे	46	
ज्	46	
ङि	45	
तो	44	
फे	43	
झे	41	
र्‌	40	
काँ	39	
डु	39	
ब्	39	
ङ्‍	37	
थाँ	37	
द्	37	
सं	37	
ह्	37	
घा	35	
झु	35	
ठ्‍	35	
फा	35	
खाँ	34	
छो	33	
जाँ	33	
डाँ	31	
पो	31	
झि	29	
इँ	27	
घो	27	
झा	27	
गो	24	
ठो	23	
पाँ	23	
टे	22	
अं	21	
बाँ	21	
ठ्‌	20	
णे	20	
थु	20	
गे	19	
ङो	19	
छ्‌	19	
णु	19	
पे	19	
घु	18	
डे	18	
ढ	17	
म्	16	
स्‌	16	
चाँ	15	
ढा	13	
धो	12	
गाँ	10	
त्	10	
फ्‍	10	
घि	9	
फो	9	
ङु	8	
ठे	8	
नाँ	8	
ल्	8	
ख्‌	7	
ङ्‌	7	
ढि	7	
णो	7	
पुं	7	
फ्	7	
य्‍	7	
घाँ	6	
झो	6	
झ्‍	6	
भ्	6	
ग्‌	5	
ड्	5	
ढो	5	
बं	5	
वि	5	
घे	4	
दिं	4	
भाँ	4	
वे	4	
सिं	4	
्‌	4	
ट्	3	
थ्	3	
भं	3	
टां	2	
पं	2	
भँ	2	
यँ	2	
या‍	2	
हाँ	2	
१	2	
५	2	
६	2	
किं	1	
क‍	1	
गुँ	1	
घ्	1	
ङे	1	
ङ्	1	
चं	1	
च्	1	
जँ	1	
झ्	1	
ढँ	1	
ढुं	1	
ढ्‌	1	
ण्	1	
तं	1	
थ्‍‍	1	
दा‍	1	
ध्	1	
न्‍‍	1	
फ‍	1	
बां	1	
भ्‍	1	
योः	1	
ले‍	1	
व्‍	1	
सँ	1	
स‍	1	
०	1	
४	1	
