cluster	count
a	120516
h	77563
n	64770
ö	60624
d	54845
ɛ	51327
k	51166
b	42612
g	36520
ë	33480
y	33110
ɔ	31898
o	31087
i	29911
w	29637
꞊	26834
u	25701
ü	23119
s	19309
m	19131
p	18591
t	14541
z	11645
e	10322
ʋ̈	10307
l	9508
ʋ	4248
ɩ	3243
f	1412
r	724
v	200
3	4
1	3
4	3
2	2
5	2
9	2
0	1
c	1
