cluster	count	casing patterns
ङ	34487	
इ	28531	
का	19571	
ला	17735	
को	14234	
हि	11835	
ता	10143	
र	9585	
दो	9028	
पा	8693	
हे	8600	
अ्‌	7686	
न्‍	7661	
हा	6395	
ते	6339	
या	6116	
मा	6021	
वा	5749	
उ	5658	
बा	5523	
ए	5340	
ना	5057	
सु	4947	
सा	4499	
लि	4450	
म्‍	4414	
ने	4309	
गे	4280	
म	3888	
रो	3791	
खे	3231	
सि	3070	
आ	2950	
ल	2895	
नि	2875	
खा	2829	
चा	2784	
प	2775	
स्‍	2760	
न	2576	
जा	2513	
स	2465	
ल्‍	2413	
सो	2372	
मि	2366	
रि	2340	
रा	2307	
घा	2149	
ति	2137	
हु	2134	
पि	2054	
बु	2022	
जे	1983	
से	1966	
दि	1961	
नु	1899	
था	1849	
मे	1813	
व	1786	
दा	1653	
लो	1632	
भा	1596	
द्‍	1424	
क	1379	
के	1379	
कु	1348	
फा	1336	
गा	1295	
पु	1265	
धु	1180	
रे	1179	
त्‍	1161	
ओ	1124	
ले	1060	
र्‍	1034	
य	1010	
गो	996	
त	983	
ह	968	
ट	961	
झा	898	
भु	880	
बि	846	
दु	831	
गि	819	
हो	786	
ब	781	
द्‌	779	
धा	766	
रु	727	
थु	706	
कि	685	
प्	674	
दे	668	
चि	661	
खि	615	
तु	597	
बे	594	
थि	582	
चु	564	
बो	559	
ख्	551	
भे	542	
ज्‍	539	
भो	505	
मु	503	
तो	464	
जि	460	
र्	452	
ज	449	
फ	441	
हिँ	413	
ध	396	
च	371	
प्‍	371	
जो	352	
मो	348	
द	346	
टा	341	
अ	337	
धि	323	
यो	314	
खु	308	
ह्‍	277	
अ्	275	
चे	272	
यु	268	
गु	250	
धे	249	
ग	243	
पो	236	
थ	230	
फि	212	
जु	209	
घु	207	
खो	191	
ड	187	
भि	179	
नो	173	
थे	171	
लु	170	
अ्‍	167	
फो	160	
क्‍	139	
थो	133	
ग्‍	117	
टि	114	
चो	112	
झो	110	
स्	105	
ठु	102	
घ	97	
ठ	96	
धो	93	
भ	93	
च्‍	92	
ब्	81	
फे	79	
झि	75	
डा	74	
फु	72	
छु	70	
ख	69	
पे	66	
मिँ	65	
ब्‍	60	
झ	54	
ग्	50	
द्	50	
कै	43	
छ	43	
घो	40	
१	40	
याँ	36	
ठा	35	
हेँ	33	
क्	32	
टु	25	
ढा	24	
ध्‍	24	
घि	23	
ठि	23	
डि	23	
सै	23	
टे	22	
डो	22	
५	20	
आँ	19	
छा	19	
ये	19	
छे	15	
झे	15	
४	15	
६	15	
०	14	
डे	13	
२	13	
यि	12	
३	12	
न्	11	
हाँ	11	
ख्‍	10	
ड्	10	
फ्	10	
म्	10	
खै	8	
डाँ	8	
वि	8	
जै	7	
सं	7	
हिः	7	
कौ	6	
घ्‍	6	
झ्‍	6	
य्‍	6	
लौ	6	
८	6	
पौ	5	
फ्‍	5	
मै	5	
७	5	
९	5	
जाँ	4	
त्	4	
थ्‍	4	
य्	4	
ल्	4	
घे	3	
ङः	3	
छि	3	
टो	3	
डु	3	
ढु	3	
नै	3	
व्‍	3	
ह्	3	
इँ	2	
इः	2	
खेः	2	
गै	2	
घ्	2	
छ्‌	2	
ठे	2	
ढे	2	
थ्	2	
नाः	2	
भ्	2	
उँ	1	
ऐ	1	
काः	1	
कृ	1	
खाः	1	
ङ‌	1	
चाः	1	
छ्‍	1	
झु	1	
ट्	1	
ट्‍	1	
ठो	1	
ठ्‍	1	
ड्‌	1	
ड्‍	1	
ताः	1	
तुः	1	
दाँ	1	
दै	1	
दोः	1	
ध्	1	
राँ	1	
रै	1	
सिं	1	
सिः	1	
सोः	1	
स्‍‍	1	
है	1	
े	1	
