cluster	count
a	245798
e	244008
n	193731
c	149199
g	146601
i	128236
m	110763
o	105750
u	85467
d	50682
k	45294
s	41501
r	41487
y	40716
f	35211
b	31547
h	26584
t	21835
p	15759
w	14822
z	5442
l	2826
1	698
0	543
2	443
4	240
3	225
5	225
7	187
6	174
9	115
8	110
v	41
⅓	15
¼	8
½	6
