cluster	count
n	76749
u̱	69537
a	61761
e̱	59030
o̱	54443
r	47009
m	38453
o	34763
e	33841
t	30050
s	27654
k	26726
w	25527
y	25106
h	23176
i	19508
g	14437
d	14293
b	12820
u	11047
à	7084
p	5771
á	4413
z	4250
c	4076
j	1552
é̱	344
0	235
1	83
ó	83
2	63
ú̱	55
4	53
5	27
3	18
6	17
9	12
7	10
8	8
ó̱	7
ò	5
è̱	3
ì	3
ò̱	3
é	1
í	1
ù	1
ú	1
