cluster	count
e	101830
a	79797
h	75999
ı	59377
t	58608
d	44589
s	44524
g	39020
ı̨	38800
ǫ	38081
ì	34464
à	32558
è	31007
n	30815
o	29975
k	26191
w	25923
ǫ̀	22054
y	19197
l	18337
z	12857
ł	11883
x	10943
ò	9552
į̀	6238
ɂ	5808
c	5703
r	3448
m	3330
ę̀	3221
j	2433
b	1932
u	1297
ę	1216
ą	1015
p	872
ą̀	374
v	170
0	120
f	89
1	40
2	31
5	27
4	22
6	21
3	19
7	17
9	16
8	13
q	10
ʔ	8
