cluster	count
a	112141
e	77951
i	67847
á	66730
l	64780
h	49799
k	48733
g	46544
n	38490
y	36638
í	30858
m	29798
o	29481
ˈ	27691
u	27294
é	26871
d	25550
t	24623
r	21341
s	19432
ú	15640
b	11458
c	8443
f	6790
đ	6684
ó	4592
j	3451
w	3437
v	1467
ʼ	480
ô	260
î	221
â	142
ê	96
1	9
û	8
2	7
3	3
7	3
8	3
4	2
6	2
5	1
