cluster	count	casing patterns
a	4180	only_lower
n	2718	
u	2273	only_lower
r	1898	
i	1539	only_lower
y	1236	
m	1144	
k	1102	
g	1028	only_lower
l	945	
j	664	
w	622	
p	444	
t	346	
b	50	only_upper
