cluster	count	casing patterns
a	495452	
i	210453	
e	187866	
n	142381	
t	137297	
j	116584	
p	110319	
s	95062	
o	87761	
b	78886	
v	62478	
c	60054	
u	59445	
ë	56344	
m	48076	
x	46185	
r	38801	
y	20660	
l	19845	
d	17404	
ú	5993	only_lower
í	2521	only_lower
h	2128	
f	1538	
é	1253	only_lower
g	1128	
q	1097	
á	774	only_lower
ó	674	only_lower
z	598	
ã	53	
k	15	only_lower
ñ	5	only_lower
0	3	
4	2	
1	1	
2	1	
5	1	
ĩ	1	only_lower
