cluster	count
a	9423
e	8531
y	7213
n	6889
i	6879
o	4012
g	3977
w	3275
u	3220
ɓ	2833
ɗ	2592
s	2501
m	2129
h	1975
d	1797
l	1691
ʻ	1685
z	1576
k	1494
b	1229
t	1221
é	831
à	754
p	753
â	661
r	486
è	357
f	208
c	175
í	142
ǎ	137
j	85
á	80
ě	66
ú	52
ì	39
ù	13
0	8
5	5
ó	5
1	4
3	2
7	2
ê	2
ò	2
4	1
6	1
8	1
