cluster	count	casing patterns
a	313295	
i	140677	
n	132793	
t	103248	
u	83508	
g	61034	
r	60100	
e	59337	
m	55799	
o	50481	
h	45273	
k	41512	
s	40487	
l	37952	
d	28197	
b	26494	
p	19695	
w	8929	
j	2437	
1	421	
2	197	
3	97	
4	85	
6	74	
5	73	
0	72	
8	55	
7	43	
9	36	
v	7	only_lower
z	5	only_upper
y	3	
c	1	only_lower
q	1	only_upper
x	1	only_lower
