cluster	count
a	174893
ə	148035
i	102600
n	69940
k	43576
t	37115
u	32970
s	27247
g	26518
m	24258
d	22875
ŋ	21630
h	18001
y	17214
o	16088
c	15500
e	14394
w	13756
l	13121
r	12741
p	9432
b	8606
ɗ	8469
z	7265
j	7264
f	5198
v	4496
ɓ	4423
1	4
2	2
8	2
4	1
5	1
7	1
