cluster	count
a	155263
i	81230
s	69379
e	68467
t	51880
o	50088
n	47322
d	38258
h	34662
y	26626
k	26461
g	19757
m	18997
l	17576
u	16386
z	16086
r	15527
b	11704
p	7903
q	7787
w	7472
c	4847
f	4051
x	3670
7	3302
j	459
1	48
2	23
3	12
8	11
4	8
0	7
5	7
6	5
9	3
