cluster	count	casing patterns
ख‍	3	
गू	3	
ङैं	3	
टी	3	
त्‍‍	3	
दाँ	3	
दें	3	
द्‍	3	
नि‍	3	
न्‌	3	
बं	3	
य्	3	
रौं	3	
व‍	3	
श‍	3	
हि‍	3	
a	2	only_lower
d	2	
e	2	only_lower
l	2	only_lower
o	2	only_lower
r	2	only_lower
ऊँ	2	
को‍	2	
खै‍	2	
गीं	2	
ङा	2	
ङों	2	
ङ्‍‍	2	
चौ	2	
जू	2	
झु	2	
झ्‍	2	
टिं	2	
ट‍	2	
ड्‌	2	
ते‍	2	
द्‌	2	
धू	2	
न्‍‍	2	
पाँ	2	
फैं	2	
बि‍	2	
बो‍	2	
या‍	2	
यैं	2	
रि‍	2	
रूँ	2	
ल‍	2	
वैं	2	
व्‍	2	
शौ	2	
ष्	2	
सा‍	2	
ह्‌	2	
c	1	only_lower
f	1	only_upper
m	1	only_lower
א	1	
ב	1	
ג	1	
ד	1	
ה	1	
ו	1	
ז	1	
ח	1	
ט	1	
י	1	
כ	1	
ל	1	
ם	1	
נ	1	
ס	1	
ע	1	
פ	1	
צ	1	
ק	1	
ר	1	
ש	1	
ת	1	
इं	1	
ए‍	1	
कृ	1	
क्‍‍	1	
गाँ	1	
घुँ	1	
ङ‌	1	
छाँ	1	
ज‍	1	
टि‍	1	
ठिं	1	
ठु	1	
ठुँ	1	
ठै	1	
ठौ	1	
ठ्	1	
ड्‍	1	
णी	1	
णे	1	
ताँ‍	1	
तो‍	1	
थिं	1	
थें‍	1	
थै	1	
दि‌	1	
दि‍	1	
दु‍	1	
पा‍	1	
प्‍‍	1	
फाँ	1	
फु‍	1	
बा‍	1	
बुँ	1	
ब्‍‍	1	
मुँ‌	1	
मुँ‍	1	
म‌	1	
म‍	1	
यो‍	1	
रिं‍‍	1	
रे‍	1	
ले‍	1	
लो‍	1	
ल्‍‍‍	1	
वा‍	1	
शं	1	
ष्‍‍	1	
सै‍	1	
हुँ‍	1	
है‍	1	
हों‍	1	
ह्‍‍‍	1	
