cluster	count	casing patterns
a	294745	
n	205729	
u	197436	
k	105057	
y	93121	
r	80111	
i	75856	
b	72488	
l	63664	
g	60546	
j	55534	
d	54557	
m	54510	
w	30068	
e	19100	
s	16919	
o	16465	
t	7509	
h	6523	
p	4462	
c	3918	
v	1260	
1	689	
0	558	
2	443	
z	317	
4	233	
7	231	
f	219	
3	188	
x	154	
5	149	
6	100	
8	86	
9	80	
q	27	
½	6	
