cluster	count	casing patterns
a	530660	
e	508702	
o	256533	
r	254567	
u	229172	
i	205995	
y	168608	
v	157502	
p	141133	
m	136701	
k	110244	
h	109871	
n	101098	
g	82406	
t	81491	
ã	68387	
j	64014	
b	49952	
d	43036	
x	41281	
s	32902	
ĩ	22676	only_lower
l	13741	
ẽ	13420	only_lower
ỹ	11536	only_lower
á	6635	
c	6342	
é	3817	
z	3426	
õ	2875	only_lower
f	2816	
q	2410	
ó	1465	
ũ	1406	only_lower
í	943	
ý	842	only_lower
ô	634	
ú	442	only_lower
1	210	
ü	156	only_lower
ê	139	
2	110	
3	74	
4	52	
6	40	
5	36	
0	34	
â	29	only_lower
8	25	
7	24	
9	19	
ç	14	only_lower
