cluster	count	casing patterns
न	25153	
र	24976	
म	20597	
ना	17373	
क	14825	
ता	11215	
अ	10168	
कु	9798	
ते	9124	
र्	8642	
ल्‍	7786	
ल	7643	
तो	7631	
ओ	7587	
सि	7446	
नि	7348	
वा	7139	
इ	7108	
त	7044	
स	6625	
त्‍	6575	
आ	6464	
द	6338	
य	6049	
दा	5855	
हा	5664	
तु	5494	
प	5448	
रा	5437	
के	5259	
पे	5027	
या	4992	
गा	4986	
चि	4854	
इं	4800	
व	4404	
पो	4212	
वे	4144	
का	4066	
ट	4058	
ब	4019	
ह	3986	
सु	3963	
ल्	3900	
रो	3840	
स्‍	3797	
रि	3763	
कि	3630	
दु	3595	
स्	3570	
ले	3444	
ने	3340	
लो	3262	
बा	3172	
ये	3154	
न्‍	3131	
ति	3038	
य्	2991	
ळ	2988	
दि	2949	
मि	2796	
टा	2766	
मा	2664	
मं	2654	
की	2643	
सा	2582	
ग	2571	
मे	2540	
पा	2502	
गु	2495	
वि	2399	
हि	2389	
रे	2368	
से	2287	
ज	2098	
ए	2063	
मी	2061	
मु	2052	
ला	1985	
टीं	1975	
बो	1803	
डा	1739	
पि	1730	
त्	1618	
क्‍	1584	
द्‍	1581	
हो	1532	
बे	1526	
मो	1508	
दे	1476	
कुं	1426	
नो	1386	
जा	1380	
दो	1322	
ड	1317	
आं	1261	
च्‍	1247	
लि	1219	
हू	1139	
टो	1119	
नी	1079	
पु	1065	
को	1027	
अं	1025	
टु	985	
उं	984	
हे	983	
हु	961	
यो	957	
ळ्‍	925	
रु	906	
ही	902	
ळि	877	
प्‍	864	
प्	852	
टे	844	
ट्‍	839	
गो	838	
हें	819	
लु	787	
ई	786	
तां	762	
पी	761	
बु	750	
सं	744	
गे	723	
लें	715	
कें	712	
पू	708	
य्‍	698	
कों	650	
यु	641	
नु	630	
व्	620	
उ	583	
ह्‍	582	
जे	560	
ज्	560	
कीं	558	
चा	552	
हों	544	
वु	541	
नं	538	
म्	521	
चो	506	
न्	505	
जो	488	
जी	486	
ह्	474	
डि	447	
नें	447	
यि	437	
मू	433	
टि	425	
ड्‍	411	
सीं	407	
पौ	404	
ळा	398	
डु	390	
चु	369	
ब्	332	
बू	329	
पं	316	
कं	312	
चं	307	
सों	304	
बि	301	
जु	300	
डे	299	
रों	293	
चे	277	
जि	276	
दू	266	
में	260	
ळ्	257	
सां	254	
च	248	
बं	246	
वो	238	
व्‍	233	
गि	232	
हीं	224	
ग्	223	
सो	220	
रां	216	
रं	208	
म्‍	204	
कां	203	
ग्‍	195	
हं	194	
वां	192	
दां	190	
हां	186	
दं	185	
ळु	178	
सुं	176	
नुं	170	
कू	169	
तं	167	
तिं	166	
डों	164	
निं	163	
युं	163	
दी	162	
द्	159	
डिं	155	
ती	147	
मां	146	
रू	143	
गं	142	
यं	133	
तें	131	
डो	128	
वं	126	
नां	119	
गिं	118	
डुं	118	
मिं	115	
ऊ	110	
क्	106	
लुं	103	
बों	98	
जां	95	
लां	95	
सी	95	
टी	91	
गां	90	
डां	90	
रुं	89	
ळे	89	
ज्‍	88	
दै	88	
चुं	87	
रिं	85	
दुं	83	
तू	80	
ची	73	
मुं	72	
दों	71	
पीं	69	
जुं	68	
री	62	
गुं	56	
बां	56	
कै	55	
पै	53	
ळं	53	
पों	52	
रें	52	
सिं	52	
यों	51	
टां	50	
वुं	46	
टं	43	
ब्‍	41	
पिं	40	
वी	40	
गें	39	
नों	38	
ळां	37	
जं	36	
ट्	36	
लिं	33	
गू	31	
बै	30	
मीं	30	
यां	30	
लं	30	
एं	29	
सू	29	
हुं	29	
टें	28	
पुं	26	
टों	25	
दिं	25	
नू	25	
तों	24	
टिं	23	
तुं	22	
ओं	21	
वै	21	
सें	21	
0	19	
चां	19	
ली	19	
लीं	19	
यिं	18	
विं	18	
बें	17	
ळो	16	
टुं	15	
लू	15	
किं	13	
ळुं	13	
गों	12	
च्	12	
डीं	12	
दें	12	
ईं	9	
टू	9	
लों	9	
पां	8	
बी	8	
4	7	
डें	7	
पें	7	
डं	6	
ळिं	6	
है	6	
1	5	
चौ	5	
डी	5	
बुं	5	
वों	5	
6	4	
ऊं	4	
जें	4	
नूं	4	
हिं	4	
2	3	
गी	3	
जू	3	
डू	3	
चिं	2	
चीं	2	
चों	2	
जों	2	
ड्	2	
3	1	
5	1	
7	1	
कौ	1	
क‍	1	
चें	1	
दूं	1	
नौ	1	
मै	1	
मों	1	
यू	1	
र्‍	1	
ळूं	1	
सै	1	
