cluster	count
a	171081
n	116247
i	93026
g	79747
e	74868
ä	73592
t	69518
h	61328
l	38691
k	37436
w	29290
m	28799
y	27759
u	24541
s	23045
ü	21193
p	18111
c	13699
d	13061
v	12809
r	12012
b	10492
ö	8577
o	7255
j	2719
q	2156
x	1781
z	138
f	100
0	53
6	23
1	16
5	15
2	14
4	9
9	5
7	4
3	3
8	3
