cluster	count	casing patterns
a	137574	
n	132733	
u	100310	
i	91791	
c	68601	
o	42036	
t	41314	
y	37172	
s	36133	
e	34801	
h	32384	
l	30926	
ñ	18652	
d	16020	
m	15326	
j	10518	
x	8751	
g	7343	
q	7006	
r	4783	
ú	1430	only_lower
b	1261	
p	1061	
í	554	only_lower
é	369	only_lower
f	298	
v	203	
ó	202	only_lower
á	150	only_lower
z	149	
ü	35	only_lower
k	11	only_lower
0	3	
4	2	
1	1	
