cluster	count	casing patterns
a	131579	
ë	112241	
n	98039	
h	58030	
i	50236	
k	42818	
e	42308	
o	33368	
u	30695	
t	28023	
r	25696	
w	25017	
l	24082	
m	21466	
y	20578	
v	19532	
s	18747	
f	16641	
ɗ	16081	
d	13718	
w̃	13573	
g	12768	
ŋ	12163	
p	10656	
c	9619	
ỹ	9434	
ɓ	6574	
b	6507	
j	6071	
ƴ	3929	
ñ	3000	
á	505	only_lower
0	265	
1	160	
2	102	
5	91	
7	79	
4	78	
6	60	
3	57	
8	36	
9	29	
