cluster	count	casing patterns
i	129836	
a	108836	
c	85217	
l	79179	
e	74479	
t	72852	
o	63385	
j	58394	
n	56323	
b	52554	
ʌ	50572	only_lower
u	47221	
y	46157	
h	44443	
m	42268	
s	34669	
ñ	19945	
q	14016	
p	13640	
r	10275	
x	8911	
w	8678	
d	6935	
ú	3053	
á	834	only_lower
é	708	only_lower
g	508	
ó	487	only_lower
f	430	
í	422	only_lower
z	366	
v	304	only_lower
k	8	only_lower
1	2	
0	1	
2	1	
