cluster	count	casing patterns
a	361699	
i	228430	
n	132465	
o	115870	
d	102965	
e	97941	
j	92342	
s	85512	
t	74294	
r	67982	
c	64987	
h	64505	
u	60136	
p	52443	
m	51000	
q	32253	
b	16979	
l	1108	
0	220	
1	193	
f	159	
2	131	
7	122	
v	120	only_lower
3	113	
4	107	
5	66	
g	62	
ʼ	49	
6	38	
z	25	only_lower
8	21	
9	17	
k	8	only_lower
í	4	only_lower
ñ	3	only_lower
ó	3	only_lower
á	1	only_lower
é	1	only_lower
y	1	only_lower
