cluster	count	casing patterns
a	489420	
n	362510	
i	349415	
u	233596	
ë	167922	
k	131942	
ꞌ	111120	only_lower
c	109287	
m	108950	
s	108685	
t	82894	
b	81985	
x	75591	
r	53359	
o	36645	
p	32683	
í	30324	
h	26486	
á	22375	
ñ	21376	
q	21360	
e	19976	
d	12811	
ú	10349	only_lower
j	8212	
l	7696	
ë́	6625	only_lower
é	3899	
ó	3477	
g	1863	
v	1473	
f	1261	
z	542	
ü	249	only_lower
y	49	only_lower
0	10	
1	10	
4	7	
6	7	
2	6	
9	3	
8	2	
