cluster	count	casing patterns
e	180818	
a	179773	
i	118642	
ʉ	101957	
r	98921	
j	91740	
c	69219	
m	66679	
o	51579	
n	46865	
v	46277	
u	43308	
b	42979	
y	41427	
p	31601	
d	23211	
á	21859	
t	17163	
ʉ̃	16776	
d̶	16004	
q	15322	
ã	14647	
s	13269	
õ	11830	
ĩ	8447	
ó	7676	
ñ	6517	
é	4839	
ú	4787	
í	4357	only_lower
ũ	3853	
ã́	3445	
ʉ̃́	2804	
l	2484	
ẽ	2022	
h	1016	
ʉ́	972	
g	684	
ĩ́	586	only_lower
f	455	
1	396	
ṍ	204	
2	176	
z	174	
3	143	
ẽ́	103	only_lower
5	87	
4	77	
8	75	
6	72	
7	67	
9	53	
0	51	
x	18	only_lower
k	14	only_lower
ṹ	3	only_lower
