cluster	count
i	128867
a	107403
l	78259
c	77319
e	73991
t	67818
o	63148
n	56077
b	51928
j	51275
ʌ	50320
u	47072
y	44221
h	44098
m	38233
s	33930
ñ	19740
q	13779
p	10848
r	10184
x	8793
w	8241
ú	3039
d	2072
á	834
é	707
ó	484
í	409
g	363
z	308
v	294
f	291
k	8
1	2
0	1
2	1
