cluster	count	casing patterns
a	170114	
i	147753	
e	131106	
r	94177	
o	84445	
h	84437	
u	71544	
t	62090	
n	60668	
ʉ	56354	
y	51091	
s	48020	
c	36379	
q	35920	
j	35320	
m	34725	
p	29885	
d	19756	
ʉ̃	14582	
g	14532	
ñ	13362	
ã	12116	
b	10883	
w	9490	
ẽ	2887	only_lower
ũ	2511	only_lower
l	2304	
õ	2138	
ĩ	1376	only_lower
í	538	only_lower
f	402	
v	315	only_lower
z	201	
é	175	only_lower
á	152	only_lower
ú	133	only_lower
ó	78	only_lower
k	13	only_lower
ʉ́	4	only_lower
x	3	only_lower
