cluster	count
n	116943
a	78275
i	76135
t	55059
h	51511
g	49314
c	40798
á	39745
l	36536
q	35703
o	27919
u	26769
m	23960
r	22857
ô	21969
p	20719
e	19116
d	17987
ớ	15974
ư	13005
s	12373
b	10727
k	10467
y	9395
ứ	9098
ê	7964
ơ	7574
í	7351
ŏ́	5612
ú	4105
ố	3745
v	3132
ó	2819
ŏ	2696
é	1668
ế	96
0	63
6	26
1	22
2	17
5	14
4	9
3	8
8	5
9	5
7	3
