cluster	count	casing patterns
a	442777	
i	319297	
n	127997	
o	106054	
h	100755	
k	96087	
r	78875	
v	75780	
d	66371	
j	44370	
b	36546	
s	30688	
m	26014	
e	16333	
u	16141	
t	13876	
g	8343	
p	8029	
f	7418	
l	2853	
c	2808	
é	1185	
ã	1108	only_lower
x	977	
á	334	
z	206	
ó	201	only_lower
q	154	
í	147	only_lower
0	143	
1	143	
ô	134	only_lower
7	99	
2	93	
â	79	
4	71	
ê	63	
ú	41	only_lower
5	37	
6	25	
3	18	
8	13	
ç	13	only_lower
9	9	
î	9	
õ	2	only_lower
