cluster	count
a	187763
u	86893
i	83366
n	75025
w	58468
e	53574
k	52128
m	48792
y	39424
o	37499
h	34468
s	22860
z	19706
d	16269
g	15225
b	14541
t	11927
r	10277
f	9916
v	9390
j	8689
l	8540
ḍ	8312
p	7974
t̯	6630
c	4676
d̯	3447
ḅ	1654
1	208
2	119
0	83
3	69
4	66
6	56
5	39
8	33
9	26
7	20
