cluster	count	casing patterns
أَ	23930	
ن	17360	
ا	16805	
ي	12877	
ل	12410	
س	9324	
يَ	8580	
و	8286	
م	8045	
ر	6939	
ث	6780	
مَ	5253	
ب	5187	
ذ	5148	
نَ	4904	
خ	4644	
إِ	4360	
ش	4303	
سَ	4291	
ت	4177	
ع	4065	
لَ	3974	
رَ	3857	
د	3499	
ڨ	3330	
وَ	3149	
ذَ	3114	
ف	2955	
لِّ	2757	
ثَ	2710	
تَ	2348	
ح	2203	
بَ	2182	
أُ	2086	
ك	1892	
تَّ	1822	
خَ	1717	
عَ	1691	
حَ	1651	
فَ	1621	
ق	1601	
نَّ	1481	
غ	1396	
ز	1386	
كُ	1376	
رِ	1345	
يُ	1305	
شَ	1283	
سِ	1203	
نِ	1199	
لَّ	1172	
ه	1161	
لِ	1151	
مَّ	1124	
قَ	1091	
غَ	1078	
دِ	1035	
جَ	1031	
دَ	1014	
ذِ	1004	
دَّ	991	
ج	982	
هَ	952	
رَّ	940	
بِّ	915	
مُ	908	
وِ	882	
سُ	880	
مِ	875	
زَ	810	
تِ	789	
يَّ	743	
كَ	739	
سَّ	736	
ڨَ	669	
طَ	646	
ص	633	
سِّ	585	
وَّ	579	
ض	553	
رُ	539	
عَّ	522	
نِّ	520	
قُ	514	
ڨَّ	508	
حُ	481	
شِ	479	
آ	468	
ى	443	
نّ	431	
عِ	424	
كَّ	423	
مّ	409	
لُ	406	
جِ	392	
بِ	390	
يِ	388	
ثِ	384	
مِّ	379	
شَّ	376	
قّ	362	
ط	358	
ضَ	353	
تُ	349	
زِ	326	
هُ	310	
ظ	303	
نُ	299	
لّ	295	
قِّ	280	
بَّ	275	
عُ	258	
دّ	250	
طَّ	249	
زَّ	243	
بُ	241	
فُ	237	
دُّ	230	
هِ	228	
ظَ	225	
دُ	224	
فَّ	223	
خِ	216	
رُّ	208	
فِ	200	
نُّ	197	
صَ	191	
غِ	191	
دِّ	183	
يّ	170	
ذُ	163	
صَّ	163	
تِّ	160	
زّ	158	
قِ	156	
حِ	154	
طُّ	150	
قَّ	143	
ثُ	142	
مُّ	140	
رّ	139	
ڨِ	125	
رِّ	124	
سّ	119	
زُ	116	
جَّ	111	
لُّ	109	
سُّ	105	
هّ	99	
شُ	93	
كِ	89	
تّ	85	
كّ	85	
صُّ	77	
بّ	74	
خُ	74	
صّ	73	
شِّ	72	
ئِ	72	
طّ	71	
وُ	65	
تُّ	55	
ثّ	55	
طِ	53	
شّ	52	
ڨِّ	50	
جُ	49	
خَّ	49	
هَّ	49	
ضَّ	45	
غُ	44	
ڨُّ	44	
يِّ	42	
ضُ	41	
صِ	40	
ثِّ	39	
ضِ	39	
طُ	39	
حَّ	37	
طِّ	33	
كِّ	30	
عّ	28	
1	27	
يُّ	27	
ڨّ	26	
صُ	24	
وّ	23	
شُّ	21	
ثَّ	20	
جّ	20	
عُّ	20	
قُّ	20	
زُّ	19	
زِّ	19	
ظِ	17	
ئ	17	
بُّ	16	
ذَّ	15	
حّ	13	
فّ	12	
كُّ	12	
صِّ	11	
ضّ	11	
خّ	10	
وِّ	10	
0	7	
2	7	
ظُ	7	
ڨُ	7	
4	6	
5	6	
8	6	
جُّ	6	
ذّ	5	
ئَ	5	
7	4	
9	4	
إ	4	
حِّ	4	
ضُّ	4	
ضِّ	4	
ظَّ	4	
فِّ	4	
هِّ	4	
اِ	3	
3	2	
6	2	
إَ	2	
جِّ	2	
فُّ	2	
غَّ	1	
ؤَ	1	
ؤ	1	
پ	1	
پَ	1	
