cluster	count	casing patterns
न	42490	
ङ	35511	
ला	28602	
ते	20717	
थे	19175	
बा	18393	
र	17037	
मे	15847	
ओ	15143	
क	14959	
की	14468	
ता	14250	
न्‍	12508	
ई	12058	
ये	11945	
सि	11343	
गी	11172	
यो	11147	
रा	11012	
त	10609	
खा	10560	
च्‍	10095	
खि	9397	
का	9313	
क्‍	9031	
मि	8619	
प	8531	
सा	7980	
दु	7641	
त्‍	7328	
ज्‍	6750	
मा	6685	
ङे	6216	
स्‍	6149	
या	6143	
सु	6079	
व	5868	
म	5839	
थो	5758	
को	5754	
श्‍	5741	
पा	5544	
छ्	5041	
ङा	5010	
ना	4882	
ख्‍	4613	
ल्‍	4284	
दे	4203	
प्‍	4182	
गा	4169	
दा	4124	
बे	3910	
रू	3907	
सी	3777	
खो	3713	
म्‍	3654	
मु	3646	
स	3623	
ले	3618	
वा	3571	
रो	3279	
दो	3268	
यी	3220	
दि	3192	
चे	3105	
यि	3015	
री	2984	
शू	2958	
य	2872	
यु	2789	
लो	2571	
आ	2554	
गो	2304	
जी	2284	
नो	2119	
बो	1971	
फा	1906	
था	1885	
ल	1796	
ति	1691	
ज	1662	
थु	1653	
र्	1609	
से	1597	
नी	1534	
ङ्	1521	
उ	1471	
चु	1432	
ने	1422	
बि	1419	
खु	1418	
ट	1414	
इ	1382	
ग्‍	1372	
जा	1268	
ष्‍	1266	
ख्	1265	
दी	1262	
त्	1250	
ङु	1194	
ब	1163	
लु	1127	
प्	1091	
खे	1076	
कि	1051	
ठा	1038	
वि	1033	
अ	1026	
याः	1016	
मो	967	
जो	963	
यू	963	
ङि	949	
पो	924	
तो	923	
चा	895	
टि	860	
सो	837	
के	815	
ह	801	
गे	772	
पे	770	
भु	764	
जे	749	
ग	732	
फु	727	
रि	718	
थ	700	
हो	690	
य्‌	684	
रे	680	
लि	679	
हा	653	
नि	648	
श	643	
तु	632	
भ	613	
फे	600	
ए	592	
च	592	
ख	574	
द	552	
इँ	545	
हू	545	
छो	534	
ङो	526	
जु	521	
टे	508	
बु	493	
ध	488	
फि	487	
फ	486	
डि	474	
गु	439	
ङी	434	
लै	407	
डु	404	
पी	401	
ली	388	
द्	383	
क्	381	
लाः	370	
पू	369	
ठी	366	
डो	366	
उँ	358	
छा	336	
ती	333	
डी	328	
छे	309	
ठे	302	
जि	300	
चि	299	
भो	296	
रु	292	
झ	281	
टी	281	
ड	273	
दू	268	
पु	266	
कु	259	
मी	241	
टो	238	
डे	227	
डा	226	
वे	225	
टा	224	
शी	223	
ठि	221	
ट्	210	
नु	208	
धि	196	
ड्	185	
ब्	174	
शै	170	
षी	167	
पै	166	
कै	163	
स्	148	
ढे	144	
हे	137	
छ	136	
हि	135	
शि	133	
भा	132	
ञ्‍	129	
चो	125	
ण्‍	117	
शे	110	
जू	109	
टाँ	109	
धैँ	108	
फो	106	
कू	102	
पि	102	
शा	98	
गोः	96	
ठु	94	
ऊ	91	
टु	91	
वी	90	
ठो	89	
थि	86	
ष	84	
साँ	83	
र्‍	80	
झे	79	
धी	76	
हु	76	
अं	73	
गू	68	
सिं	68	
छु	65	
शु	63	
श्	61	
बी	60	
आँ	59	
छि	57	
ढु	57	
ग्	56	
चाँ	53	
धा	53	
ब्‍	53	
ची	50	
हाँ	48	
ढाँ	47	
थी	47	
थ्‍	44	
पृ	42	
मौ	41	
धो	40	
फै	40	
शं	40	
खाँ	39	
षा	39	
चू	37	
ठाः	35	
झि	34	
फ्	33	
घो	32	
मू	32	
जै	31	
चौ	30	
धे	28	
लू	28	
हँ	28	
बाँ	27	
डाँ	26	
फू	26	
ठ	25	
ण	25	
ह्	25	
घ	24	
१	24	
छी	22	
ठ्	22	
झ्‍	21	
नू	20	
धू	18	
बू	18	
भे	18	
काँ	15	
खै	15	
धु	14	
गि	13	
झा	13	
षि	12	
नै	11	
दै	10	
मै	10	
सं	10	
२	10	
फौ	9	
लौ	9	
झो	8	
लोः	8	
षे	8	
ढी	7	
वाँ	7	
३	7	
ऊँ	6	
ऐ	6	
रं	6	
६	6	
कौ	5	
झु	5	
णा	5	
पिं	5	
ही	5	
०	5	
४	5	
ऋ	4	
गैं	4	
घू	4	
घे	4	
डुँ	4	
ढा	4	
दाँ	4	
नौ	4	
पाँ	4	
पौ	4	
व्‍	4	
शो	4	
सै	4	
८	4	
अँ	3	
औं	3	
किं	3	
गै	3	
घु	3	
घुँ	3	
ङ्‌	3	
डूँ	3	
णि	3	
थै	3	
फ्‍	3	
हिँ	3	
है	3	
५	3	
७	3	
खी	2	
जौं	2	
ढि	2	
तू	2	
तौ	2	
दैं	2	
फी	2	
बै	2	
बैं	2	
भाँ	2	
राँ	2	
र्‌	2	
वं	2	
सौं	2	
९	2	
घि	1	
छाँ	1	
जाँ	1	
जौ	1	
ढं	1	
णे	1	
त्‌	1	
थू	1	
थ्	1	
दुः	1	
दौं	1	
ध्‍	1	
भि	1	
भी	1	
म्	1	
याँ	1	
य्‍	1	
रूँ	1	
रौ	1	
विँ	1	
सू	1	
हीँ	1	
